Response Time,Age,Gender,Country,Education,Job Title,Int Age
531,22-24,Woman,I do not wish to disclose my location,Doctoral degree,Data Analyst,22
560,35-39,Man,India,Some college/university study without earning a bachelor’s degree,Data Analyst,35
758,25-29,Man,Pakistan,Bachelor’s degree,Data Scientist,25
2330,18-21,Man,"Iran, Islamic Republic of...",Bachelor’s degree,Student,18
2396,40-44,Man,Australia,Master’s degree,Student,40
1017,45-49,Man,Israel,Bachelor’s degree,Data Scientist,45
1600,25-29,Man,Uganda,Bachelor’s degree,Student,25
1204,22-24,Man,India,Bachelor’s degree,Machine Learning Engineer,22
1896,25-29,Man,China,Master’s degree,Student,25
476,22-24,Man,Kenya,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer,22
466,18-21,Woman,India,Master’s degree,Student,18
1712,30-34,Man,Canada,Master’s degree,Business Analyst,30
1057,40-44,Woman,United States of America,Master’s degree,Business Analyst,40
807,25-29,Man,Viet Nam,Bachelor’s degree,Data Scientist,25
374,35-39,Man,Ukraine,Master’s degree,Data Scientist,35
903,18-21,Man,Argentina,Some college/university study without earning a bachelor’s degree,Student,18
596,35-39,Man,India,Master’s degree,Data Analyst,35
350,18-21,Man,India,Bachelor’s degree,Student,18
14532,45-49,Man,Mexico,Master’s degree,Business Analyst,45
228,18-21,Man,United States of America,Bachelor’s degree,Student,18
772,40-44,Man,United States of America,Bachelor’s degree,Data Analyst,40
539,40-44,Man,Spain,Master’s degree,Other,40
198,22-24,Woman,Poland,Master’s degree,Other,22
437,30-34,Man,Norway,Master’s degree,Student,30
1322,50-54,Man,Ecuador,Master’s degree,Business Analyst,50
604,18-21,Man,China,Bachelor’s degree,Software Engineer,18
2211,40-44,Man,India,Bachelor’s degree,Data Scientist,40
618,50-54,Man,Other,Bachelor’s degree,Product Manager,50
645,18-21,Man,India,Bachelor’s degree,Student,18
514,30-34,Man,South Korea,Master’s degree,Data Analyst,30
1216,30-34,Man,Belgium,Master’s degree,Other,30
5147,30-34,Man,Peru,Master’s degree,Data Engineer,30
626,30-34,Man,Sri Lanka,Master’s degree,Other,30
1703,22-24,Man,India,Bachelor’s degree,Student,22
385,18-21,Woman,South Korea,I prefer not to answer,Student,18
410,18-21,Man,India,Master’s degree,Student,18
2210,30-34,Man,Other,Master’s degree,Data Analyst,30
741,50-54,Man,India,Master’s degree,Developer Relations/Advocacy,50
481,55-59,Man,United States of America,Doctoral degree,Research Scientist,55
382,25-29,Woman,Italy,Bachelor’s degree,Student,25
78285,25-29,Man,Italy,Doctoral degree,Data Scientist,25
824,40-44,Man,India,Bachelor’s degree,Program/Project Manager,40
444,18-21,Woman,India,Bachelor’s degree,Student,18
197,25-29,Man,Turkey,Bachelor’s degree,Data Analyst,25
1367095,22-24,Man,India,Master’s degree,Machine Learning Engineer,22
850,45-49,Man,Pakistan,Master’s degree,Other,45
435,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,18
496,22-24,Man,Brazil,Master’s degree,Data Analyst,22
1205,35-39,Man,Nigeria,Master’s degree,Data Analyst,35
972,50-54,Man,Spain,Doctoral degree,Other,50
175,70+,Prefer not to say,Other,No formal education past high school,Business Analyst,70
1728,40-44,Man,Spain,Master’s degree,Program/Project Manager,40
1099,25-29,Man,India,Master’s degree,Data Analyst,25
640,25-29,Man,Italy,Master’s degree,Data Scientist,25
1512,45-49,Man,Germany,Master’s degree,Program/Project Manager,45
958,22-24,Man,India,Bachelor’s degree,Data Scientist,22
197,30-34,Man,India,Doctoral degree,Business Analyst,30
674,18-21,Man,India,Bachelor’s degree,Student,18
72689,35-39,Woman,Netherlands,Master’s degree,Data Scientist,35
1242,40-44,Man,India,Doctoral degree,Currently not employed,40
757,25-29,Man,Germany,Master’s degree,Research Scientist,25
2267,40-44,Man,Other,Master’s degree,Research Scientist,40
619,50-54,Man,United States of America,Master’s degree,Other,50
194,18-21,Man,India,Bachelor’s degree,Student,18
647,22-24,Man,Canada,Master’s degree,Student,22
3321,30-34,Man,Japan,Bachelor’s degree,Software Engineer,30
335,25-29,Woman,Germany,Master’s degree,Student,25
377,22-24,Man,Other,Bachelor’s degree,Student,22
732,40-44,Man,India,Master’s degree,Data Analyst,40
532,30-34,Man,United States of America,Master’s degree,Software Engineer,30
647,22-24,Man,Pakistan,Master’s degree,Data Scientist,22
555,18-21,Woman,India,No formal education past high school,Currently not employed,18
161,22-24,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Currently not employed,22
536,60-69,Man,Italy,Doctoral degree,Research Scientist,60
1183,55-59,Man,Hong Kong (S.A.R.),Master’s degree,Other,55
783,18-21,Woman,India,Bachelor’s degree,Student,18
273,22-24,Man,India,Master’s degree,Currently not employed,22
455,25-29,Man,Japan,Bachelor’s degree,Software Engineer,25
11965,25-29,Man,China,Master’s degree,Research Scientist,25
751,18-21,Woman,"Iran, Islamic Republic of...",Bachelor’s degree,Currently not employed,18
190711,45-49,Man,Indonesia,Bachelor’s degree,Program/Project Manager,45
66664,18-21,Man,China,Master’s degree,Student,18
286,18-21,Woman,United States of America,Bachelor’s degree,Student,18
666,35-39,Man,United States of America,Bachelor’s degree,Program/Project Manager,35
488,18-21,Man,China,Some college/university study without earning a bachelor’s degree,Student,18
679,22-24,Man,Indonesia,Bachelor’s degree,Data Analyst,22
483,25-29,Man,United States of America,Bachelor’s degree,Software Engineer,25
1403,40-44,Man,Brazil,Master’s degree,Program/Project Manager,40
349,18-21,Man,India,Bachelor’s degree,Student,18
347,25-29,Man,Taiwan,Master’s degree,Machine Learning Engineer,25
1251,35-39,Man,Australia,Bachelor’s degree,Software Engineer,35
1097,22-24,Woman,South Korea,Bachelor’s degree,Currently not employed,22
1834,50-54,Man,Morocco,Doctoral degree,Data Scientist,50
5156,18-21,Woman,Colombia,Bachelor’s degree,Data Scientist,18
535,30-34,Man,Israel,Bachelor’s degree,Data Scientist,30
869,35-39,Man,"Iran, Islamic Republic of...",Doctoral degree,Data Scientist,35
622,25-29,Man,United States of America,Master’s degree,Data Analyst,25
227,30-34,Man,Spain,Master’s degree,Data Engineer,30
5243,25-29,Man,Other,Master’s degree,Student,25
347,50-54,Man,India,Master’s degree,Program/Project Manager,50
786,55-59,Man,Other,Master’s degree,Other,55
1410,25-29,Woman,India,Bachelor’s degree,Data Analyst,25
678,18-21,Man,Switzerland,Bachelor’s degree,Student,18
476,25-29,Man,Japan,Doctoral degree,Research Scientist,25
321,30-34,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Student,30
248,18-21,Man,India,Bachelor’s degree,Student,18
621,18-21,Man,United States of America,Bachelor’s degree,Student,18
930,22-24,Man,India,Bachelor’s degree,Data Analyst,22
279,22-24,Man,Taiwan,Bachelor’s degree,Other,22
1037,25-29,Woman,Japan,Master’s degree,Data Scientist,25
2807,30-34,Woman,China,Master’s degree,Machine Learning Engineer,30
895,30-34,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,30
292,18-21,Man,India,Bachelor’s degree,Software Engineer,18
1770224,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,18
521,18-21,Woman,India,Bachelor’s degree,Currently not employed,18
1729,50-54,Man,Argentina,Master’s degree,Currently not employed,50
866,40-44,Man,Spain,Master’s degree,Other,40
1032,25-29,Man,Other,Master’s degree,Data Analyst,25
1493,35-39,Woman,United States of America,Doctoral degree,Other,35
796,22-24,Man,Nigeria,Bachelor’s degree,Currently not employed,22
646,25-29,Man,Egypt,Some college/university study without earning a bachelor’s degree,Data Scientist,25
724,25-29,Man,Taiwan,Master’s degree,Software Engineer,25
401,18-21,Prefer not to say,India,Bachelor’s degree,Student,18
444,30-34,Man,Turkey,Master’s degree,Other,30
232,18-21,Woman,India,Bachelor’s degree,Student,18
1791,30-34,Man,Japan,Doctoral degree,Student,30
3893,45-49,Man,Russia,Bachelor’s degree,Currently not employed,45
713,35-39,Man,United States of America,Master’s degree,Data Analyst,35
388,30-34,Man,Sweden,Doctoral degree,Research Scientist,30
827,18-21,Man,India,Bachelor’s degree,Other,18
431,30-34,Man,Other,I prefer not to answer,Other,30
864,60-69,Man,Spain,Doctoral degree,Research Scientist,60
557,55-59,Man,Spain,Doctoral degree,Other,55
827,18-21,Man,China,Some college/university study without earning a bachelor’s degree,Student,18
328,25-29,Man,Greece,Master’s degree,Student,25
578,22-24,Man,India,Master’s degree,Student,22
1139,25-29,Man,Bangladesh,Bachelor’s degree,Software Engineer,25
1290,55-59,Woman,Singapore,Master’s degree,Business Analyst,55
1861,55-59,Man,India,Doctoral degree,Statistician,55
2360,60-69,Man,Russia,Master’s degree,Research Scientist,60
1082,25-29,Man,Romania,Doctoral degree,Data Scientist,25
877,35-39,Man,I do not wish to disclose my location,Doctoral degree,Software Engineer,35
347,18-21,Man,United States of America,Some college/university study without earning a bachelor’s degree,Currently not employed,18
196,18-21,Man,France,Some college/university study without earning a bachelor’s degree,Student,18
1930,40-44,Man,United States of America,Master’s degree,Other,40
8179,45-49,Man,South Korea,Master’s degree,Software Engineer,45
529,18-21,Man,Pakistan,Bachelor’s degree,Student,18
190,18-21,Man,China,Some college/university study without earning a bachelor’s degree,Student,18
691,40-44,Man,South Korea,Master’s degree,Data Engineer,40
1489,25-29,Man,Japan,Bachelor’s degree,Data Scientist,25
1373,25-29,Woman,Turkey,Doctoral degree,Other,25
332,35-39,Man,United States of America,Master’s degree,Other,35
1434,60-69,Man,Japan,Doctoral degree,Other,60
372,30-34,Nonbinary,United States of America,Master’s degree,Data Analyst,30
1605,22-24,Woman,Other,I prefer not to answer,Student,22
2163,22-24,Man,"Iran, Islamic Republic of...",Doctoral degree,Research Scientist,22
151,18-21,Woman,India,Bachelor’s degree,Student,18
1509,18-21,Man,Indonesia,Bachelor’s degree,Student,18
3785,22-24,Man,Pakistan,Master’s degree,Other,22
987,40-44,Man,Argentina,Some college/university study without earning a bachelor’s degree,DBA/Database Engineer,40
276,25-29,Man,Spain,Doctoral degree,Research Scientist,25
486,50-54,Man,Turkey,Bachelor’s degree,Data Scientist,50
7315,45-49,Man,Denmark,Master’s degree,Data Scientist,45
2041,30-34,Man,Japan,Master’s degree,Product Manager,30
604,22-24,Man,Other,Some college/university study without earning a bachelor’s degree,Student,22
488,25-29,Man,United States of America,Professional doctorate,Data Scientist,25
760,40-44,Man,South Korea,Some college/university study without earning a bachelor’s degree,Product Manager,40
524,35-39,Man,Russia,Some college/university study without earning a bachelor’s degree,Data Analyst,35
1924,60-69,Man,Pakistan,Bachelor’s degree,Data Analyst,60
77572,30-34,Woman,South Africa,Bachelor’s degree,Data Scientist,30
276,22-24,Man,India,Master’s degree,Software Engineer,22
444,25-29,Man,Bangladesh,Bachelor’s degree,Software Engineer,25
385,25-29,Woman,Brazil,Bachelor’s degree,Data Scientist,25
437,35-39,Man,United States of America,Bachelor’s degree,Other,35
648,35-39,Man,India,Bachelor’s degree,Software Engineer,35
551,18-21,Man,India,Bachelor’s degree,Data Scientist,18
1029,30-34,Man,"Iran, Islamic Republic of...",Master’s degree,Data Scientist,30
646,35-39,Man,Brazil,Bachelor’s degree,Research Scientist,35
15504,35-39,Man,Other,Bachelor’s degree,DBA/Database Engineer,35
1378,40-44,Man,Bangladesh,Master’s degree,Data Analyst,40
364,25-29,Man,China,Doctoral degree,Student,25
472,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,18
435,35-39,Man,Ireland,Master’s degree,Data Scientist,35
125358,40-44,Man,Other,Master’s degree,Research Scientist,40
357,22-24,Woman,India,Bachelor’s degree,Student,22
1003,30-34,Woman,Nigeria,Master’s degree,Data Analyst,30
1751,25-29,Man,Brazil,Master’s degree,Data Scientist,25
2837,22-24,Woman,India,Master’s degree,Student,22
5502,18-21,Woman,Egypt,Some college/university study without earning a bachelor’s degree,Student,18
410,40-44,Man,Brazil,Professional doctorate,Other,40
1571,30-34,Man,India,Master’s degree,Other,30
13402,40-44,Man,Russia,Bachelor’s degree,Data Scientist,40
463,18-21,Woman,India,Bachelor’s degree,Software Engineer,18
547,25-29,Man,Bangladesh,Bachelor’s degree,Student,25
10129,35-39,Man,United States of America,Bachelor’s degree,Data Analyst,35
162,22-24,Man,Italy,Master’s degree,Machine Learning Engineer,22
204,18-21,Man,India,Bachelor’s degree,Student,18
959,45-49,Man,Argentina,Master’s degree,Student,45
1675,55-59,Man,Australia,Bachelor’s degree,Other,55
661,25-29,Man,India,Master’s degree,Business Analyst,25
735,35-39,Man,Russia,Master’s degree,Software Engineer,35
784,22-24,Man,India,Bachelor’s degree,Data Analyst,22
909,22-24,Man,India,Master’s degree,Software Engineer,22
477,18-21,Woman,India,Master’s degree,Student,18
513,22-24,Man,India,Bachelor’s degree,Student,22
982,40-44,Man,Egypt,Master’s degree,Research Scientist,40
4996,30-34,Man,United States of America,Master’s degree,Student,30
656,22-24,Man,Russia,Master’s degree,Machine Learning Engineer,22
374,18-21,Man,India,I prefer not to answer,Student,18
378,18-21,Man,India,Bachelor’s degree,Student,18
1230876,60-69,Man,Italy,Master’s degree,Program/Project Manager,60
752,22-24,Man,Hong Kong (S.A.R.),Master’s degree,Student,22
2820,22-24,Man,India,Bachelor’s degree,Data Engineer,22
968,45-49,Nonbinary,Brazil,Bachelor’s degree,Developer Relations/Advocacy,45
3870,25-29,Woman,Pakistan,Bachelor’s degree,Software Engineer,25
458,18-21,Man,India,Bachelor’s degree,Student,18
373,22-24,Man,Tunisia,Master’s degree,Student,22
1291,45-49,Woman,Russia,Doctoral degree,Currently not employed,45
948,18-21,Man,India,Bachelor’s degree,Statistician,18
1042,30-34,Woman,Taiwan,Master’s degree,Student,30
1392,40-44,Man,India,Master’s degree,Data Analyst,40
804,45-49,Man,Nigeria,Bachelor’s degree,Other,45
171,45-49,Man,United States of America,Master’s degree,Program/Project Manager,45
323,22-24,Man,India,Bachelor’s degree,Student,22
562,18-21,Man,India,Bachelor’s degree,Student,18
916,60-69,Man,United States of America,Master’s degree,Machine Learning Engineer,60
878,50-54,Man,Philippines,Bachelor’s degree,Other,50
460,18-21,Woman,Ukraine,Bachelor’s degree,Student,18
1441,45-49,Woman,United States of America,Doctoral degree,Student,45
294,18-21,Man,India,Bachelor’s degree,Student,18
302,30-34,Man,United States of America,Doctoral degree,Student,30
208,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Data Scientist,18
918,70+,Man,Canada,Doctoral degree,Other,70
466,35-39,Man,India,Master’s degree,Other,35
37121,25-29,Man,India,Master’s degree,Currently not employed,25
1239,30-34,Man,Ecuador,Master’s degree,Program/Project Manager,30
683,30-34,Man,Nigeria,Bachelor’s degree,Student,30
647,30-34,Man,Brazil,Bachelor’s degree,Software Engineer,30
601,25-29,Man,India,Master’s degree,Currently not employed,25
656,30-34,Woman,India,Doctoral degree,Data Scientist,30
1681,35-39,Man,Mexico,Doctoral degree,Data Scientist,35
906,40-44,Man,Ireland,Master’s degree,Program/Project Manager,40
4786,18-21,Man,India,Bachelor’s degree,Data Scientist,18
23731,30-34,Man,Belarus,Master’s degree,Data Scientist,30
718,45-49,Man,United States of America,Doctoral degree,Other,45
657,30-34,Man,India,Doctoral degree,Other,30
492,18-21,Man,India,Bachelor’s degree,Student,18
