,Response Time,Age,Gender,Country,Education,Job Title,Experience,Investment,Compensation,Salary,Avg. Investment
7367,531,22-24,Woman,Russia,Bachelor’s degree,Machine Learning Engineer,1-3 years,"$1000-$9,999","100,000-124,999",120000.0,5000
7368,463,25-29,Man,Nepal,Bachelor’s degree,Currently not employed,1-3 years,0,0,0.0,0
7369,849,55-59,Man,Germany,No formal education past high school,DBA/Database Engineer,1-3 years,$100-$999,"80,000-89,999",85000.0,500
7370,951,45-49,Man,Russia,Master’s degree,Data Scientist,3-5 years,"$1000-$9,999","5,000-7,499",65000.0,5000
7371,587,30-34,Woman,Morocco,Master’s degree,Student,3-5 years,0,0,0.0,0
7372,435,22-24,Woman,India,Bachelor’s degree,Software Engineer,5-10 years,$0 ($USD),"3,000-3,999",3500.0,0
7373,987,22-24,Man,India,Bachelor’s degree,Data Scientist,1-3 years,"$1000-$9,999",$0-999,500.0,5000
7374,344,25-29,Man,Australia,Master’s degree,Student,5-10 years,0,0,0.0,0
7375,722,25-29,Man,Poland,Doctoral degree,Software Engineer,3-5 years,$0 ($USD),"25,000-29,999",27000.0,0
7376,29599,25-29,Man,Other,Bachelor’s degree,Data Analyst,< 1 years,$100-$999,"20,000-24,999",23000.0,500
7377,322,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7378,398,22-24,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7379,1558,40-44,Man,India,Master’s degree,Data Analyst,1-3 years,$1-$99,"1,000-1,999",1500.0,50
7380,534,18-21,Man,India,Bachelor’s degree,Software Engineer,1-3 years,"$1000-$9,999","7,500-9,999",8500.0,5000
7381,6356,35-39,Man,Other,Doctoral degree,Data Scientist,5-10 years,"$10,000-$99,999","50,000-59,999",55000.0,50000
7382,893,25-29,Woman,United Arab Emirates,Master’s degree,Business Analyst,5-10 years,"$10,000-$99,999","90,000-99,999",95000.0,50000
7383,298,45-49,Man,Indonesia,Master’s degree,Research Scientist,I have never written code,$0 ($USD),$0-999,500.0,0
7384,1431,30-34,Man,United States of America,Master’s degree,Student,1-3 years,0,0,0.0,0
7385,435,25-29,Man,Indonesia,Bachelor’s degree,Data Analyst,3-5 years,$100-$999,"1,000-1,999",1500.0,500
7386,608,18-21,Man,I do not wish to disclose my location,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7387,655,22-24,Man,Argentina,Some college/university study without earning a bachelor’s degree,Data Engineer,1-3 years,"$1000-$9,999",$0-999,500.0,5000
7388,415,35-39,Man,United States of America,Master’s degree,Data Scientist,5-10 years,"$10,000-$99,999","150,000-199,999",175000.0,50000
7389,679,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,< 1 years,0,0,0.0,0
7390,972,22-24,Woman,Kenya,Bachelor’s degree,Data Analyst,< 1 years,$100-$999,"10,000-14,999",12000.0,500
7391,162,18-21,Woman,Taiwan,Some college/university study without earning a bachelor’s degree,Student,< 1 years,0,0,0.0,0
7392,300,25-29,Man,India,Master’s degree,Data Scientist,3-5 years,0,0,0.0,0
7393,745,25-29,Man,India,Master’s degree,Machine Learning Engineer,5-10 years,"$1000-$9,999","15,000-19,999",17000.0,5000
7394,1439,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Engineer,10-20 years,0,0,0.0,0
7395,2460,35-39,Man,Nigeria,Master’s degree,Currently not employed,1-3 years,0,0,0.0,0
7396,845,70+,Man,Other,Master’s degree,Research Scientist,20+ years,$0 ($USD),"1,000-1,999",1500.0,0
7397,492,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Other,I have never written code,$0 ($USD),$0-999,500.0,0
7398,524,25-29,Man,Indonesia,Bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
7399,518,30-34,Woman,Russia,Master’s degree,Research Scientist,1-3 years,"$100,000 or more ($USD)","4,000-4,999",4500.0,100000
7400,443,18-21,Man,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
7401,525,60-69,Man,Singapore,Bachelor’s degree,Currently not employed,20+ years,0,0,0.0,0
7402,669,45-49,Man,Other,Some college/university study without earning a bachelor’s degree,Data Analyst,5-10 years,$1-$99,"40,000-49,999",45000.0,50
7403,1469,25-29,Man,Nigeria,Master’s degree,Machine Learning Engineer,1-3 years,$100-$999,$0-999,500.0,500
7404,687,18-21,Man,India,Master’s degree,Student,1-3 years,0,0,0.0,0
7405,1000,40-44,Woman,Spain,Professional doctorate,Research Scientist,10-20 years,"$1000-$9,999","90,000-99,999",95000.0,5000
7406,669,25-29,Man,Turkey,Master’s degree,Research Scientist,5-10 years,$100-$999,"20,000-24,999",23000.0,500
7407,618,30-34,Man,Saudi Arabia,Bachelor’s degree,Machine Learning Engineer,I have never written code,$1-$99,$0-999,500.0,50
7408,374,35-39,Man,Pakistan,Master’s degree,Data Analyst,< 1 years,0,0,0.0,0
7409,818,18-21,Woman,India,Bachelor’s degree,Software Engineer,1-3 years,$0 ($USD),$0-999,500.0,0
7410,487,18-21,Man,Portugal,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
7411,192,35-39,Man,Poland,Master’s degree,Data Scientist,3-5 years,0,0,0.0,0
7412,271,18-21,Man,Other,Master’s degree,Data Scientist,1-3 years,0,0,0.0,0
7413,429,45-49,Man,India,Bachelor’s degree,Currently not employed,10-20 years,0,0,0.0,0
7414,275,35-39,Man,United States of America,Master’s degree,Student,< 1 years,0,0,0.0,0
7415,311,30-34,Man,South Korea,Master’s degree,Data Scientist,5-10 years,0,0,0.0,0
7416,416,25-29,Woman,United States of America,Some college/university study without earning a bachelor’s degree,Business Analyst,< 1 years,$0 ($USD),"50,000-59,999",55000.0,0
7417,1106,35-39,Man,Nigeria,Master’s degree,Other,1-3 years,$0 ($USD),"2,000-2,999",25000.0,0
7418,427,40-44,Man,Thailand,Doctoral degree,Data Scientist,5-10 years,$0 ($USD),"5,000-7,499",65000.0,0
7419,684,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7420,424,40-44,Man,France,Master’s degree,Currently not employed,< 1 years,0,0,0.0,0
7421,1189,22-24,Woman,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
7422,881,22-24,Man,Morocco,Master’s degree,Data Scientist,3-5 years,$0 ($USD),"30,000-39,999",35000.0,0
7423,517,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7424,722,22-24,Woman,Turkey,Bachelor’s degree,Data Scientist,1-3 years,0,0,0.0,0
7425,725,50-54,Woman,Portugal,Professional doctorate,Statistician,10-20 years,$0 ($USD),"7,500-9,999",8500.0,0
7426,503,25-29,Man,India,Bachelor’s degree,Data Scientist,3-5 years,"$1000-$9,999","70,000-79,999",75000.0,5000
7427,1117,18-21,Man,Indonesia,Bachelor’s degree,Machine Learning Engineer,< 1 years,"$1000-$9,999","10,000-14,999",12000.0,5000
7428,798,18-21,Man,India,Bachelor’s degree,Student,3-5 years,0,0,0.0,0
7429,1014,30-34,Man,India,Doctoral degree,Other,1-3 years,"$1000-$9,999","5,000-7,499",65000.0,5000
7430,262,18-21,Man,Bangladesh,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
7431,3105,22-24,Man,Russia,I prefer not to answer,Data Scientist,< 1 years,$0 ($USD),"25,000-29,999",27000.0,0
7432,22770,35-39,Man,Japan,Master’s degree,Developer Relations/Advocacy,1-3 years,$100-$999,$0-999,500.0,500
7433,458,22-24,Woman,Malaysia,Bachelor’s degree,Data Scientist,3-5 years,"$1000-$9,999","10,000-14,999",12000.0,5000
7434,303,25-29,Man,Peru,Some college/university study without earning a bachelor’s degree,Statistician,1-3 years,$1-$99,$0-999,500.0,50
7435,414,18-21,Woman,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7436,1051,25-29,Woman,Hong Kong (S.A.R.),Master’s degree,Other,5-10 years,$0 ($USD),"50,000-59,999",55000.0,0
7437,719,30-34,Man,India,I prefer not to answer,Other,< 1 years,"$1000-$9,999","5,000-7,499",65000.0,5000
7438,799,25-29,Man,Peru,Master’s degree,Student,5-10 years,0,0,0.0,0
7439,532,30-34,Man,India,Bachelor’s degree,Software Engineer,10-20 years,"$100,000 or more ($USD)","60,000-69,999",65000.0,100000
7440,331,50-54,Man,Spain,Master’s degree,Business Analyst,3-5 years,0,0,0.0,0
7441,278,30-34,Woman,United States of America,Doctoral degree,Software Engineer,5-10 years,$0 ($USD),"250,000-299,999",275000.0,0
7442,655,40-44,Woman,Other,Bachelor’s degree,Other,3-5 years,$0 ($USD),$0-999,500.0,0
7443,574,35-39,Man,India,Master’s degree,Other,1-3 years,"$10,000-$99,999","7,500-9,999",8500.0,50000
7444,435,50-54,Man,Other,Master’s degree,Software Engineer,20+ years,$0 ($USD),$0-999,500.0,0
7445,557,18-21,Man,Pakistan,Master’s degree,Data Scientist,1-3 years,0,0,0.0,0
7446,1450,25-29,Man,India,Bachelor’s degree,Machine Learning Engineer,3-5 years,"$100,000 or more ($USD)","15,000-19,999",17000.0,100000
7447,710,45-49,Prefer not to say,Singapore,Master’s degree,Program/Project Manager,I have never written code,$100-$999,"125,000-149,999",132000.0,500
7448,211,25-29,Man,Other,Bachelor’s degree,Software Engineer,1-3 years,0,0,0.0,0
7449,396,25-29,Man,India,Bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
7450,964,30-34,Man,Brazil,Master’s degree,Currently not employed,1-3 years,0,0,0.0,0
7451,382,22-24,Man,India,Bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
7452,15816,60-69,Man,Canada,Doctoral degree,Research Scientist,20+ years,$0 ($USD),"200,000-249,999",225000.0,0
7453,780,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7454,705,22-24,Man,Czech Republic,Master’s degree,Data Analyst,1-3 years,$0 ($USD),"20,000-24,999",23000.0,0
7455,722,40-44,Man,Viet Nam,Master’s degree,Other,1-3 years,$1-$99,"20,000-24,999",23000.0,50
7456,422,18-21,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7457,577,25-29,Man,Brazil,Master’s degree,Other,I have never written code,"$100,000 or more ($USD)","10,000-14,999",12000.0,100000
7458,274,18-21,Woman,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7459,449,30-34,Man,Japan,Bachelor’s degree,Data Scientist,1-3 years,$100-$999,"60,000-69,999",65000.0,500
7460,14067,22-24,Man,Other,Bachelor’s degree,Data Analyst,< 1 years,$0 ($USD),$0-999,500.0,0
7461,548,22-24,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Student,5-10 years,0,0,0.0,0
7462,377,50-54,Man,United States of America,Doctoral degree,Other,20+ years,"$10,000-$99,999","150,000-199,999",175000.0,50000
7463,517,25-29,Man,India,Bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
7464,1981,30-34,Man,Russia,Bachelor’s degree,Data Scientist,I have never written code,$0 ($USD),$0-999,500.0,0
7465,1239,25-29,Man,India,Master’s degree,Currently not employed,< 1 years,0,0,0.0,0
7466,438,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,1-3 years,$0 ($USD),"30,000-39,999",35000.0,0
7467,805,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Student,1-3 years,0,0,0.0,0
7468,377,18-21,Woman,India,Bachelor’s degree,Machine Learning Engineer,1-3 years,$0 ($USD),$0-999,500.0,0
7469,510,40-44,Woman,United Arab Emirates,Bachelor’s degree,Program/Project Manager,5-10 years,$100-$999,"1,000-1,999",1500.0,500
7470,292,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7471,185,18-21,Prefer not to say,India,Master’s degree,Student,1-3 years,0,0,0.0,0
7472,149,25-29,Man,India,Professional doctorate,Student,5-10 years,0,0,0.0,0
7473,864,45-49,Man,Argentina,Bachelor’s degree,Data Analyst,< 1 years,$0 ($USD),"10,000-14,999",12000.0,0
7474,675,25-29,Man,Brazil,Master’s degree,Data Engineer,3-5 years,$100-$999,"1,000-1,999",1500.0,500
7475,1255,50-54,Man,United Kingdom of Great Britain and Northern Ireland,Professional doctorate,Currently not employed,< 1 years,0,0,0.0,0
7476,527,30-34,Prefer not to say,Canada,Master’s degree,Other,20+ years,$1-$99,"150,000-199,999",175000.0,50
7477,593,25-29,Man,Egypt,Master’s degree,Machine Learning Engineer,3-5 years,0,0,0.0,0
7478,489,18-21,Man,Russia,Bachelor’s degree,Currently not employed,5-10 years,0,0,0.0,0
7479,588,40-44,Man,Taiwan,Doctoral degree,Software Engineer,5-10 years,"$10,000-$99,999","4,000-4,999",4500.0,50000
7480,318,22-24,Woman,Pakistan,Master’s degree,Student,< 1 years,0,0,0.0,0
7481,588,25-29,Man,Pakistan,Bachelor’s degree,Machine Learning Engineer,1-3 years,"$10,000-$99,999","4,000-4,999",4500.0,50000
7482,3526,35-39,Man,Nigeria,Bachelor’s degree,Data Engineer,1-3 years,$100-$999,$0-999,500.0,500
7483,913,22-24,Woman,Pakistan,Master’s degree,Data Scientist,1-3 years,$1-$99,$0-999,500.0,50
7484,408,25-29,Prefer not to say,France,Master’s degree,Data Scientist,1-3 years,$0 ($USD),$0-999,500.0,0
7485,541,35-39,Man,United States of America,Doctoral degree,Other,1-3 years,$0 ($USD),"200,000-249,999",225000.0,0
7486,495,55-59,Man,Netherlands,Master’s degree,Data Scientist,20+ years,"$1000-$9,999","100,000-124,999",120000.0,5000
7487,404,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,< 1 years,0,0,0.0,0
7488,1284,40-44,Man,Canada,Doctoral degree,Research Scientist,10-20 years,"$100,000 or more ($USD)","125,000-149,999",132000.0,100000
7489,407,25-29,Man,Japan,Bachelor’s degree,Software Engineer,3-5 years,$0 ($USD),"4,000-4,999",4500.0,0
7490,550,22-24,Man,Turkey,Master’s degree,Student,1-3 years,0,0,0.0,0
7491,755,18-21,Man,Other,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
7492,431,18-21,Woman,Egypt,Some college/university study without earning a bachelor’s degree,Student,1-3 years,0,0,0.0,0
7493,2380,18-21,Woman,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
7494,434,40-44,Man,Japan,Master’s degree,Data Analyst,1-3 years,0,0,0.0,0
7495,394,25-29,Man,Austria,No formal education past high school,Currently not employed,1-3 years,0,0,0.0,0
7496,218,18-21,Woman,India,Master’s degree,Data Engineer,< 1 years,0,0,0.0,0
7497,3342,25-29,Man,Other,No formal education past high school,Currently not employed,< 1 years,0,0,0.0,0
7498,806,18-21,Man,India,Bachelor’s degree,Software Engineer,1-3 years,"$10,000-$99,999","5,000-7,499",65000.0,50000
7499,272,22-24,Man,China,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
7500,1382,22-24,Man,India,Master’s degree,Data Scientist,< 1 years,$100-$999,"1,000-1,999",1500.0,500
7501,490,30-34,Man,India,Bachelor’s degree,Other,5-10 years,$1-$99,"25,000-29,999",27000.0,50
7502,670,30-34,Woman,Turkey,Bachelor’s degree,Other,1-3 years,$0 ($USD),"10,000-14,999",12000.0,0
7503,1286,18-21,Man,India,Bachelor’s degree,Student,3-5 years,0,0,0.0,0
7504,508,30-34,Man,Denmark,Doctoral degree,Research Scientist,3-5 years,$1-$99,"90,000-99,999",95000.0,50
7505,801,22-24,Woman,"Iran, Islamic Republic of...",Doctoral degree,Statistician,< 1 years,$0 ($USD),$0-999,500.0,0
7506,715,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7507,6240,40-44,Man,Spain,Master’s degree,Product Manager,3-5 years,$0 ($USD),"90,000-99,999",95000.0,0
7508,767,30-34,Man,India,Bachelor’s degree,Software Engineer,10-20 years,"$1000-$9,999","10,000-14,999",12000.0,5000
7509,320,18-21,Woman,India,Master’s degree,Student,1-3 years,0,0,0.0,0
7510,568,22-24,Man,India,Bachelor’s degree,Machine Learning Engineer,3-5 years,$0 ($USD),$0-999,500.0,0
7511,1060,35-39,Woman,India,Bachelor’s degree,Other,1-3 years,$0 ($USD),"4,000-4,999",4500.0,0
7512,459,40-44,Man,Other,Bachelor’s degree,Product Manager,20+ years,"$1000-$9,999","150,000-199,999",175000.0,5000
7513,475,25-29,Man,Ghana,Some college/university study without earning a bachelor’s degree,Software Engineer,3-5 years,$0 ($USD),"5,000-7,499",65000.0,0
7514,569,22-24,Man,Nigeria,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
7515,619,25-29,Man,Ukraine,Master’s degree,Machine Learning Engineer,3-5 years,"$100,000 or more ($USD)","40,000-49,999",45000.0,100000
7516,533,22-24,Man,Egypt,Bachelor’s degree,Data Scientist,3-5 years,$0 ($USD),$0-999,500.0,0
7517,529,40-44,Man,Chile,Doctoral degree,Data Scientist,10-20 years,"$1000-$9,999","50,000-59,999",55000.0,5000
7518,139,18-21,Man,Viet Nam,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
7519,922,40-44,Man,Thailand,Master’s degree,Data Scientist,1-3 years,"$1000-$9,999","4,000-4,999",4500.0,5000
7520,448,35-39,Man,Nigeria,Master’s degree,Business Analyst,< 1 years,"$1000-$9,999","2,000-2,999",25000.0,5000
7521,519,18-21,Man,Other,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
7522,408,18-21,Woman,United States of America,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7523,559,18-21,Woman,India,Master’s degree,Data Analyst,3-5 years,$1-$99,$0-999,500.0,50
7524,493,22-24,Woman,China,Master’s degree,Student,1-3 years,0,0,0.0,0
7525,711,25-29,Man,Singapore,Master’s degree,Student,5-10 years,0,0,0.0,0
7526,501,22-24,Man,India,Bachelor’s degree,Machine Learning Engineer,1-3 years,$0 ($USD),$0-999,500.0,0
7527,1046,25-29,Man,Turkey,Bachelor’s degree,Data Scientist,5-10 years,$0 ($USD),$0-999,500.0,0
7528,389,35-39,Man,Iraq,Master’s degree,Machine Learning Engineer,< 1 years,0,0,0.0,0
7529,594,22-24,Man,Viet Nam,Some college/university study without earning a bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
7530,7420,30-34,Man,United Arab Emirates,Master’s degree,Other,< 1 years,0,0,0.0,0
7531,551,18-21,Man,India,Master’s degree,Student,1-3 years,0,0,0.0,0
7532,581,22-24,Man,India,Bachelor’s degree,Software Engineer,5-10 years,$0 ($USD),"15,000-19,999",17000.0,0
7533,3935,35-39,Man,United States of America,Doctoral degree,Data Scientist,1-3 years,$1-$99,"100,000-124,999",120000.0,50
7534,1133,30-34,Man,India,Doctoral degree,Research Scientist,3-5 years,"$1000-$9,999",$0-999,500.0,5000
7535,997,30-34,Man,Brazil,Master’s degree,Machine Learning Engineer,10-20 years,"$10,000-$99,999","80,000-89,999",85000.0,50000
7536,702,30-34,Woman,India,Bachelor’s degree,Software Engineer,10-20 years,"$1000-$9,999","15,000-19,999",17000.0,5000
7537,595,18-21,Man,Russia,Bachelor’s degree,Data Scientist,3-5 years,"$100,000 or more ($USD)","10,000-14,999",12000.0,100000
7538,488,30-34,Man,Mexico,Doctoral degree,Research Scientist,3-5 years,$0 ($USD),"60,000-69,999",65000.0,0
7539,778856,22-24,Man,Pakistan,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
7540,837,30-34,Man,France,Master’s degree,Data Engineer,3-5 years,"$1000-$9,999","40,000-49,999",45000.0,5000
7541,386,60-69,Man,United States of America,Bachelor’s degree,Data Scientist,20+ years,"$100,000 or more ($USD)","100,000-124,999",120000.0,100000
7542,378,18-21,Man,Canada,Bachelor’s degree,Data Scientist,< 1 years,$0 ($USD),$0-999,500.0,0
7543,1716,30-34,Man,Japan,Master’s degree,Machine Learning Engineer,10-20 years,$100-$999,"60,000-69,999",65000.0,500
7544,1856,30-34,Man,Russia,No formal education past high school,Data Scientist,1-3 years,$1-$99,"15,000-19,999",17000.0,50
7545,400,50-54,Woman,South Korea,No formal education past high school,Student,< 1 years,0,0,0.0,0
7546,724,55-59,Nonbinary,United States of America,Bachelor’s degree,Student,20+ years,0,0,0.0,0
7547,2408,60-69,Man,Argentina,Master’s degree,Business Analyst,10-20 years,"$1000-$9,999","50,000-59,999",55000.0,5000
7548,236,22-24,Woman,United States of America,Master’s degree,Student,< 1 years,0,0,0.0,0
7549,2696,25-29,Woman,Thailand,Master’s degree,Other,< 1 years,0,0,0.0,0
7550,588,50-54,Man,United States of America,Bachelor’s degree,Data Scientist,20+ years,$100-$999,$0-999,500.0,500
7551,838,22-24,Man,Other,No formal education past high school,Research Scientist,20+ years,0,0,0.0,0
7552,1216,30-34,Man,Israel,Master’s degree,Data Engineer,3-5 years,0,0,0.0,0
7553,206,18-21,Man,Norway,Master’s degree,Student,3-5 years,0,0,0.0,0
7554,454,22-24,Man,United States of America,Master’s degree,Machine Learning Engineer,3-5 years,$100-$999,"90,000-99,999",95000.0,500
